Category Path,Service,Tag,Score
C:\Users\yahel\Downloads\Categories\nature\clouds\27cows.jpg,clarifai,mammal,0.927479
C:\Users\yahel\Downloads\Categories\nature\clouds\27cows.jpg,clarifai,no person,0.992158
C:\Users\yahel\Downloads\Categories\nature\clouds\27cows.jpg,clarifai,outdoors,0.934559
C:\Users\yahel\Downloads\Categories\nature\clouds\27cows.jpg,clarifai,people,0.909173
C:\Users\yahel\Downloads\Categories\nature\clouds\27cows.jpg,clarifai,river,0.878687
C:\Users\yahel\Downloads\Categories\nature\clouds\27cows.jpg,clarifai,seashore,0.866974
C:\Users\yahel\Downloads\Categories\nature\clouds\27cows.jpg,clarifai,sky,0.905295
C:\Users\yahel\Downloads\Categories\nature\clouds\27cows.jpg,clarifai,storm,0.877824
C:\Users\yahel\Downloads\Categories\nature\clouds\27cows.jpg,clarifai,sunset,0.962471
C:\Users\yahel\Downloads\Categories\nature\clouds\27cows.jpg,clarifai,travel,0.955716
C:\Users\yahel\Downloads\Categories\nature\clouds\27cows.jpg,clarifai,vehicle,0.957601
C:\Users\yahel\Downloads\Categories\nature\clouds\27cows.jpg,clarifai,water,0.981749
C:\Users\yahel\Downloads\Categories\nature\clouds\27cows.jpg,clarifai,watercraft,0.851136
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,ancient,0.847122
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,art,0.989213
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,baroque,0.881615
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,cavalry,0.931996
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,church,0.909497
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,god,0.831245
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,Gothic,0.841649
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,illustration,0.906416
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,mammal,0.843247
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,man,0.842131
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,no person,0.913304
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,old,0.886335
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,painting,0.986629
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,people,0.952874
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,religion,0.952844
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,Renaissance,0.943624
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,saint,0.913136
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,sculpture,0.861065
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,symbol,0.850586
C:\Users\yahel\Downloads\Categories\nature\clouds\2sposi12.jpg,clarifai,travel,0.899548
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,agriculture,0.865148
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,cattle,0.90674
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,cavalry,0.981812
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,countryside,0.874484
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,dawn,0.95227
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,daylight,0.856892
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,dusk,0.849373
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,fair weather,0.875702
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,farm,0.89289
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,livestock,0.9071
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,mammal,0.991979
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,no person,0.993322
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,outdoors,0.970709
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,rural,0.901206
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,sitting,0.898983
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,sky,0.937541
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,sun,0.883695
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,sunset,0.955999
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,travel,0.933323
C:\Users\yahel\Downloads\Categories\nature\clouds\cows (1).jpg,clarifai,two,0.878782
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,adult,0.851068
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,agriculture,0.907598
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,bull,0.891423
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,cattle,0.997013
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,cavalry,0.91767
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,cow,0.986956
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,cowboy,0.855689
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,dawn,0.918065
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,daylight,0.845775
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,dust,0.89501
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,elephant,0.880785
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,herder,0.904952
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,landscape,0.924332
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,livestock,0.963499
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,mammal,0.994425
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,no person,0.98638
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,outdoors,0.925339
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,people,0.898531
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,sheep,0.93623
C:\Users\yahel\Downloads\Categories\nature\clouds\cowsheep.jpg,clarifai,tree,0.875736
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,adult,0.887852
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,cattle,0.872466
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,cavalry,0.951891
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,combat,0.874904
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,group,0.951849
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,herder,0.893853
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,landscape,0.771848
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,mammal,0.917647
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,man,0.769882
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,many,0.881455
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,no person,0.984739
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,outdoors,0.917045
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,people,0.933618
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,sheep,0.783885
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,sitting,0.788172
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,smoke,0.829725
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,sunset,0.783261
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,travel,0.799642
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,tree,0.785975
C:\Users\yahel\Downloads\Categories\nature\clouds\l_evenin.jpg,clarifai,vehicle,0.868748
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,art,0.988902
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,baroque,0.723481
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,Christmas,0.860793
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,decoration,0.916231
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,flame,0.729964
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,furniture,0.776162
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,gold,0.783852
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,group,0.885137
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,illustration,0.916153
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,indoors,0.772848
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,light,0.741464
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,luxury,0.834602
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,no person,0.954461
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,painting,0.951108
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,people,0.938917
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,religion,0.88178
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,sculpture,0.76616
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,still life,0.793186
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,veil,0.807891
C:\Users\yahel\Downloads\Categories\nature\flower\05arella.jpg,clarifai,wear,0.844468
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,art,0.971779
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,celebration,0.843352
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,ceremony,0.898469
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,Christmas,0.868171
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,color,0.867845
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,decoration,0.955966
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,festival,0.778452
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,flame,0.892281
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,flower,0.925322
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,flower arrangement,0.945542
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,group,0.959875
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,light,0.734875
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,many,0.944363
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,no person,0.965581
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,painting,0.898531
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,party,0.738397
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,people,0.956747
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,presentation,0.743232
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,religion,0.900051
C:\Users\yahel\Downloads\Categories\nature\flower\07arella.jpg,clarifai,still life,0.830534
C:\Users\yahel\Downloads\Categories\nature\flower\1231.jpg,clarifai,bouquet,0.985181
C:\Users\yahel\Downloads\Categories\nature\flower\1231.jpg,clarifai,bright,0.93091
C:\Users\yahel\Downloads\Categories\nature\flower\1231.jpg,clarifai,celebration,0.973553
C:\Users\yahel\Downloads\Categories\nature\flower\1231.jpg,clarifai,color,0.952498
C:\Users\yahel\Downloads\Categories\nature\flower\1231.jpg,clarifai,decoration,0.995912
C:\Users\yahel\Downloads\Categories\nature\flower\1231.jpg,clarifai,flora,0.959189
C:\Users\yahel\Downloads\Categories\nature\flower\1231.jpg,clarifai,floral,0.978072
